"Week","Season Type","Start Date","Completed","Home Id","Home Team","Home Division","Home Conference","Home Points","Away Id","Away Team","Away Division","Away Conference","Away Points"
"11","regular","2024-11-09T19:00:00.000Z","true","2810","Hardin-Simmons","iii","American Southwest","27","2371","Mary Hardin-Baylor","iii","American Southwest","19"
"11","regular","2024-11-09T19:00:00.000Z","true","162","Hamline University","iii","Minnesota","28","375","St. Scholastica","iii","Minnesota","42"
"11","regular","2024-11-09T19:00:00.000Z","true","93","Murray State","fcs","MVFC","31","2623","Missouri State","fcs","MVFC","59"
"11","regular","2024-11-09T19:00:00.000Z","true","2698","West Georgia","fcs","UAC","21","2627","Tarleton State","fcs","UAC","38"
"11","regular","2024-11-09T19:00:00.000Z","true","2600","Saint John's (MN)","iii","Minnesota","55","133","St. Olaf","iii","Minnesota","6"
"11","regular","2024-11-09T19:00:00.000Z","true","2758","Howard Payne","iii","American Southwest","17","2194","East Texas Baptist University","iii","American Southwest","38"
"11","regular","2024-11-09T19:00:00.000Z","true","101442","CENTENARY","iii","Southern Collegiate Athletic","23","2639","Texas Lutheran","iii","Southern Collegiate Athletic","46"
"11","regular","2024-11-09T19:00:00.000Z","true","2553","Sewanee","iii","Southern Athletic","15","418","Hendrix College","iii","Southern Athletic","27"
"11","regular","2024-11-09T19:00:00.000Z","true","2152","Concordia Moorhead","iii","Minnesota","16","2802","Bethel (MN)","iii","Minnesota","49"
"11","regular","2024-11-09T19:00:00.000Z","true","2703","Western New Mexico","ii","Lone Star","20","2658","Texas A&M-Kingsville","ii","Lone Star","28"
"11","regular","2024-11-09T19:00:00.000Z","true","2237","Fort Lewis","ii","Rocky Mountain","44","2424","New Mexico Highlands","ii","Rocky Mountain","22"
"11","regular","2024-11-09T19:00:00.000Z","true","2286","Illinois College","iii","Midwest","42","2155","Cornell College (IA)","iii","Midwest","14"
"11","regular","2024-11-09T19:00:00.000Z","true","2042","Augustana (IL)","iii","CCIW","31","2106","Carthage","iii","CCIW","21"
"11","regular","2024-11-09T19:00:00.000Z","true","2214","Emporia State University","ii","Mid America","36","2118","Central Missouri","ii","Mid America","45"
"11","regular","2024-11-09T19:00:00.000Z","true","2206","Edward Waters","ii","SIAC","33","2019","Allen","ii","SIAC","28"
"11","regular","2024-11-09T19:00:00.000Z","true","490","Benedict College","ii","SIAC","35","2542","Savannah St","ii","SIAC","27"
"11","regular","2024-11-09T19:00:00.000Z","true","2657","Tuskegee","ii","SIAC","7","2396","Miles College","ii","SIAC","37"
"11","regular","2024-11-09T19:00:00.000Z","true","2940","Livingstone","ii","CIAA","15","2304","Johnson C Smith","ii","CIAA","10"
"11","regular","2024-11-09T19:00:00.000Z","true","125974","Hilbert College","iii","Empire 8","6","390","Utica","iii","Empire 8","36"
"11","regular","2024-11-09T19:00:00.000Z","true","2201","Eastern New Mexico","ii","Lone Star","14","110243","UT Permian Basin","ii","Lone Star","64"
"11","regular","2024-11-09T19:00:00.000Z","true","2646","Thomas More College","ii","Great Midwest Athletic","47","2316","Kentucky Wesleyan","ii","Great Midwest Athletic","12"
"11","regular","2024-11-09T19:00:00.000Z","true","268","Lawrence University","iii","Midwest","34","255","Knox College","iii","Midwest","35"
"11","regular","2024-11-09T19:00:00.000Z","true","80","Chicago","iii","Midwest","42","65","Grinnell","iii","Midwest","6"
"11","regular","2024-11-09T19:00:00.000Z","true","2891","Ripon","iii","Midwest","16","266","Beloit","iii","Midwest","7"
"11","regular","2024-11-09T19:00:00.000Z","true","2460","Northern Iowa","fcs","MVFC","9","2287","Illinois State","fcs","MVFC","31"
"11","regular","2024-11-09T19:00:00.000Z","true","2643","The Citadel","fcs","Southern","7","236","Chattanooga","fcs","Southern","31"
"11","regular","2024-11-09T19:00:00.000Z","true","2198","Eastern Kentucky","fcs","UAC","31","2110","Central Arkansas","fcs","UAC","24"
"11","regular","2024-11-09T19:00:00.000Z","true","155","North Dakota","fcs","MVFC","7","2571","South Dakota State","fcs","MVFC","38"
"11","regular","2024-11-09T19:00:00.000Z","true","446","Martin Luther","iii","Upper Midwest","13","509","Crown College","iii","Upper Midwest","0"
"11","regular","2024-11-09T19:00:00.000Z","true","124","Augsburg","iii","Minnesota","33","2359","Macalester","iii","Minnesota","3"
"11","regular","2024-11-09T19:30:00.000Z","true","5","UAB","fbs","American Athletic","23","41","UConn","fbs","FBS Independents","31"
"11","regular","2024-11-09T20:00:00.000Z","true","2029","Arkansas-Pine Bluff","fcs","SWAC","24","2010","Alabama A&M","fcs","SWAC","52"
"11","regular","2024-11-09T20:00:00.000Z","true","2755","Grambling","fcs","SWAC","24","2011","Alabama State","fcs","SWAC","23"
"11","regular","2024-11-09T20:00:00.000Z","true","2582","Southern","fcs","SWAC","25","2065","Bethune-Cookman","fcs","SWAC","23"
"11","regular","2024-11-09T20:00:00.000Z","true","2916","Incarnate Word","fcs","Southland","41","2320","Lamar","fcs","Southland","20"
"11","regular","2024-11-09T20:00:00.000Z","true","2504","Prairie View A&M","fcs","SWAC","31","50","Florida A&M","fcs","SWAC","12"
"11","regular","2024-11-09T20:00:00.000Z","true","2296","Jackson State","fcs","SWAC","51","2400","Mississippi Valley State","fcs","SWAC","14"
"11","regular","2024-11-09T20:00:00.000Z","true","2016","Alcorn State","fcs","SWAC","42","2640","Texas Southern","fcs","SWAC","21"
"11","regular","2024-11-09T20:00:00.000Z","true","2535","Samford","fcs","Southern","7","2635","Tennessee Tech","fcs","Big South-OVC","27"
"11","regular","2024-11-09T20:00:00.000Z","true","147","Montana State","fcs","Big Sky","49","16","Sacramento State","fcs","Big Sky","7"
"11","regular","2024-11-09T20:00:00.000Z","true","2568","Southern Arkansas","ii","Great American","78","2823","Northwestern Oklahoma State","ii","Great American","0"
"11","regular","2024-11-09T20:00:00.000Z","true","137","Missouri Western","ii","Mid America","23","138","Northwest Missouri St","ii","Mid America","33"
"11","regular","2024-11-09T20:00:00.000Z","true","319","Oklahoma Baptist","ii","Great American","0","2888","Ouachita Baptist","ii","Great American","55"
"11","regular","2024-11-09T20:00:00.000Z","true","2170","Delta State","ii","Gulf South","20","2673","Valdosta State","ii","Gulf South","49"
"11","regular","2024-11-09T20:00:00.000Z","true","2692","Weber State","fcs","Big Sky","35","304","Idaho State","fcs","Big Sky","43"
"11","regular","2024-11-09T20:00:00.000Z","true","271","Wisconsin-Oshkosh","iii","Wisconsin","42","2744","Wisconsin-Stout","iii","Wisconsin","45"
"11","regular","2024-11-09T20:00:00.000Z","true","2403","Missouri Southern State","ii","Mid America","24","2438","Nebraska-Kearney","ii","Mid America","13"
"11","regular","2024-11-09T20:00:00.000Z","true","2570","CSU Pueblo","ii","Rocky Mountain","28","2146","Colorado School Of Mines","ii","Rocky Mountain","13"
"11","regular","2024-11-09T20:00:00.000Z","true","2714","Western Colorado","ii","Rocky Mountain","21","2123","Chadron St","ii","Rocky Mountain","17"
"11","regular","2024-11-09T20:00:00.000Z","true","2572","Southern Miss","fbs","Sun Belt","3","276","Marshall","fbs","Sun Belt","37"
"11","regular","2024-11-09T20:00:00.000Z","true","2453","North Alabama","fcs","UAC","26","253","Southern Utah","fcs","UAC","38"
"11","regular","2024-11-09T20:00:00.000Z","true","2191","East Central (OK)","ii","Great American","7","2264","Harding University","ii","Great American","34"
"11","regular","2024-11-09T20:00:00.000Z","true","200","Southern Nazarene","ii","Great American","24","2028","Arkansas-Monticello","ii","Great American","21"
"11","regular","2024-11-09T20:00:00.000Z","true","199","Southeastern Oklahoma State","ii","Great American","0","2033","Arkansas Tech","ii","Great American","6"
"11","regular","2024-11-09T20:00:00.000Z","true","2069","Black Hills State","ii","Rocky Mountain","45","2001","Adams State","ii","Rocky Mountain","3"
"11","regular","2024-11-09T20:00:00.000Z","true","101161","LYONCOLL","iii","Southern Collegiate Athletic","0","241","McMurry","iii","Southern Collegiate Athletic","28"
"11","regular","2024-11-09T20:00:00.000Z","true","2277","Houston Christian","fcs","Southland","24","2447","Nicholls","fcs","Southland","21"
"11","regular","2024-11-09T20:30:00.000Z","true","2305","Kansas","fbs","Big 12","45","66","Iowa State","fbs","Big 12","36"
"11","regular","2024-11-09T20:30:00.000Z","true","84","Indiana","fbs","Big Ten","20","130","Michigan","fbs","Big Ten","15"
"11","regular","2024-11-09T20:30:00.000Z","true","249","North Texas","fbs","American Athletic","3","349","Army","fbs","American Athletic","14"
"11","regular","2024-11-09T20:30:00.000Z","true","259","Virginia Tech","fbs","ACC","14","228","Clemson","fbs","ACC","24"
"11","regular","2024-11-09T20:30:00.000Z","true","2097","Campbell","fcs","CAA","24","257","Richmond","fcs","CAA","27"
"11","regular","2024-11-09T20:30:00.000Z","true","145","Ole Miss","fbs","SEC","28","61","Georgia","fbs","SEC","10"
"11","regular","2024-11-09T20:30:00.000Z","true","47","Howard","fcs","MEAC","14","2569","South Carolina State","fcs","MEAC","38"
"11","regular","2024-11-09T20:30:00.000Z","true","152","NC State","fbs","ACC","19","150","Duke","fbs","ACC","29"
"11","regular","2024-11-09T20:30:00.000Z","true","204","Oregon State","fbs","Pac-12","13","23","San José State","fbs","Mountain West","24"
"11","regular","2024-11-09T20:30:00.000Z","true","256","James Madison","fbs","Sun Belt","38","2247","Georgia State","fbs","Sun Belt","7"
"11","regular","2024-11-09T21:00:00.000Z","true","2046","Austin Peay","fcs","UAC","34","2000","Abilene Christian","fcs","UAC","35"
"11","regular","2024-11-09T21:00:00.000Z","true","29","Redlands","iii","So. Cal.","10","2923","Pomona Pitzer","iii","So. Cal.","21"
"11","regular","2024-11-09T21:00:00.000Z","true","2502","Portland State","fcs","Big Sky","30","70","Idaho","fcs","Big Sky","39"
"11","regular","2024-11-09T21:00:00.000Z","true","2508","Puget Sound","iii","Northwest","28","2333","Lewis & Clark College","iii","Northwest","55"
"11","regular","2024-11-09T21:00:00.000Z","true","2930","Willamette","iii","Northwest","10","205","Pacific (OR)","iii","Northwest","24"
"11","regular","2024-11-09T21:00:00.000Z","true","2641","Texas Tech","fbs","Big 12","27","38","Colorado","fbs","Big 12","41"
"11","regular","2024-11-09T21:00:00.000Z","true","2655","Tulane","fbs","American Athletic","52","218","Temple","fbs","American Athletic","6"
"11","regular","2024-11-09T21:00:00.000Z","true","203","Linfield College","iii","Northwest","38","2486","Pacific Lutheran","iii","Northwest","10"
"11","regular","2024-11-09T21:00:00.000Z","true","415","NEWBERG","iii","Northwest","0","2721","Whitworth","iii","Northwest","31"
"11","regular","2024-11-09T21:00:00.000Z","true","2318","La Verne","iii","So. Cal.","21","411","Chapman","iii","So. Cal.","42"
"11","regular","2024-11-09T21:00:00.000Z","true","17","Claremont-Mudd-Scripps College","iii","So. Cal.","41","2094","California Lutheran University","iii","So. Cal.","24"
"11","regular","2024-11-09T21:00:00.000Z","true","2911","William Jewell","ii","Great Lakes","0","2654","Truman State","ii","Great Lakes","34"
"11","regular","2024-11-09T21:00:00.000Z","true","129469","Anderson (Sc)","ii","South Atlantic","16","2369","Mars Hill","ii","South Atlantic","31"
"11","regular","2024-11-09T21:00:00.000Z","true","2638","UTEP","fbs","Conference USA","43","338","Kennesaw State","fbs","Conference USA","35"
"11","regular","2024-11-09T21:05:00.000Z","true","2848","Western Oregon","ii","Lone Star","16","2025","Angelo State","ii","Lone Star","38"
"11","regular","2024-11-09T21:15:00.000Z","true","238","Vanderbilt","fbs","SEC","7","2579","South Carolina","fbs","SEC","28"
"11","regular","2024-11-09T21:30:00.000Z","true","2837","East Texas A&M","fcs","Southland","19","2617","Stephen F. Austin","fcs","Southland","14"
"11","regular","2024-11-09T21:30:00.000Z","true","2348","Louisiana Tech","fbs","Conference USA","37","55","Jacksonville State","fbs","Conference USA","44"
"11","regular","2024-11-09T22:00:00.000Z","true","309","Louisiana","fbs","Sun Belt","55","2032","Arkansas State","fbs","Sun Belt","19"
"11","regular","2024-11-09T22:00:00.000Z","true","340","Bowdoin","iii","NESCAC","10","33","Colby College","iii","NESCAC","34"
"11","regular","2024-11-09T23:00:00.000Z","true","2107","Catawba","ii","South Atlantic","14","2331","Lenoir-Rhyne","ii","South Atlantic","33"
"11","regular","2024-11-09T23:00:00.000Z","true","166","New Mexico State","fbs","Conference USA","28","98","Western Kentucky","fbs","Conference USA","41"
"11","regular","2024-11-10T00:00:00.000Z","true","2483","Oregon","fbs","Big Ten","39","120","Maryland","fbs","Big Ten","18"
"11","regular","2024-11-10T00:00:00.000Z","true","2704","West Texas A&M","ii","Lone Star","17","2395","Midwestern State","ii","Lone Star","12"
"11","regular","2024-11-10T00:00:00.000Z","true","101","Eureka College","iii","NACC","0","2044","Aurora","iii","NACC","56"
"11","regular","2024-11-10T00:00:00.000Z","true","9","Arizona State","fbs","Big 12","35","2116","UCF","fbs","Big 12","31"
"11","regular","2024-11-10T00:00:00.000Z","true","2628","TCU","fbs","Big 12","38","197","Oklahoma State","fbs","Big 12","13"
"11","regular","2024-11-10T00:00:00.000Z","true","2633","Tennessee","fbs","SEC","33","344","Mississippi State","fbs","SEC","14"
"11","regular","2024-11-10T00:30:00.000Z","true","87","Notre Dame","fbs","FBS Independents","52","52","Florida State","fbs","ACC","3"
"11","regular","2024-11-10T00:30:00.000Z","true","99","LSU","fbs","SEC","13","333","Alabama","fbs","SEC","42"
"11","regular","2024-11-10T00:45:00.000Z","true","142","Missouri","fbs","SEC","30","201","Oklahoma","fbs","SEC","23"
"11","regular","2024-11-10T01:00:00.000Z","true","213","Penn State","fbs","Big Ten","35","264","Washington","fbs","Big Ten","6"
"11","regular","2024-11-10T01:00:00.000Z","true","68","Boise State","fbs","Mountain West","28","2440","Nevada","fbs","Mountain West","21"
"11","regular","2024-11-10T01:00:00.000Z","true","13","Cal Poly","fcs","Big Sky","14","2464","Northern Arizona","fcs","Big Sky","31"
"11","regular","2024-11-10T01:00:00.000Z","true","221","Pittsburgh","fbs","ACC","19","258","Virginia","fbs","ACC","24"
"11","regular","2024-11-10T02:00:00.000Z","true","62","Hawai'i","fbs","Mountain West","27","2439","UNLV","fbs","Mountain West","29"
"11","regular","2024-11-10T02:00:00.000Z","true","2120","Central Washington","ii","Lone Star","66","2834","Sul Ross State","ii","Lone Star","0"
"11","regular","2024-11-10T02:45:00.000Z","true","2005","Air Force","fbs","Mountain West","36","278","Fresno State","fbs","Mountain West","28"
"11","regular","2024-11-10T03:15:00.000Z","true","149","Montana","fcs","Big Sky","14","302","UC Davis","fcs","Big Sky","30"
"11","regular","2024-11-10T03:15:00.000Z","true","254","Utah","fbs","Big 12","21","252","BYU","fbs","Big 12","22"
"11","regular","2024-11-10T03:30:00.000Z","true","265","Washington State","fbs","Pac-12","49","328","Utah State","fbs","Mountain West","28"
"12","regular","2024-11-13T00:00:00.000Z","true","189","Bowling Green","fbs","Mid-American","31","2711","Western Michigan","fbs","Mid-American","13"
"12","regular","2024-11-13T00:00:00.000Z","true","2084","Buffalo","fbs","Mid-American","51","2050","Ball State","fbs","Mid-American","48"
"12","regular","2024-11-13T00:00:00.000Z","true","2649","Toledo","fbs","Mid-American","37","2117","Central Michigan","fbs","Mid-American","10"
"12","regular","2024-11-14T00:00:00.000Z","true","2459","Northern Illinois","fbs","Mid-American","29","2006","Akron","fbs","Mid-American","16"
"12","regular","2024-11-14T00:00:00.000Z","true","195","Ohio","fbs","Mid-American","35","2199","Eastern Michigan","fbs","Mid-American","10"
"12","regular","2024-11-14T00:00:00.000Z","true","193","Miami (OH)","fbs","Mid-American","34","2309","Kent State","fbs","Mid-American","7"
"12","regular","2024-11-15T00:30:00.000Z","true","202","Tulsa","fbs","American Athletic","31","151","East Carolina","fbs","American Athletic","38"
"12","regular","2024-11-15T01:00:00.000Z","true","2010","Alabama A&M","fcs","SWAC","22","2755","Grambling","fcs","SWAC","17"
"12","regular","2024-11-16T01:00:00.000Z","true","2636","UTSA","fbs","American Athletic","48","249","North Texas","fbs","American Athletic","27"
"12","regular","2024-11-16T01:00:00.000Z","true","2428","North Carolina Central","fcs","MEAC","26","47","Howard","fcs","MEAC","3"
"12","regular","2024-11-16T01:00:00.000Z","true","36","Colorado State","fbs","Mountain West","24","2751","Wyoming","fbs","Mountain West","10"
